zipcode,low,high,uncertainty
20656,-0.28672985781990523,-0.0268640350877193,0.25986582273218595
20624,-0.28672985781990523,-0.0268640350877193,0.25986582273218595
20621,-0.28672985781990523,-0.0268640350877193,0.25986582273218595
20620,-0.28672985781990523,-0.0268640350877193,0.25986582273218595
20690,-0.28672985781990523,-0.0268640350877193,0.25986582273218595
20650,-0.28672985781990523,-0.0268640350877193,0.25986582273218595
20635,-0.28672985781990523,-0.0268640350877193,0.25986582273218595
20609,-0.28672985781990523,-0.0268640350877193,0.25986582273218595
20692,-0.28672985781990523,-0.0268640350877193,0.25986582273218595
20301,-0.024725274725274724,0.04990494296577947,0.0746302176910542
20350,-0.024725274725274724,0.04990494296577947,0.0746302176910542
20406,-0.024725274725274724,0.04990494296577947,0.0746302176910542
20310,-0.024725274725274724,0.04990494296577947,0.0746302176910542
20598,-0.17087912087912088,-0.04800380228136882,0.12287531859775205
20330,-0.024725274725274724,0.04990494296577947,0.0746302176910542
20069,0.011389521640091117,0.04371002132196162,0.0323204996818705
20151,-0.06285714285714286,0.08485193621867881,0.14770907907582168
20124,-0.104,0.04371002132196162,0.14771002132196162
20192,0.011389521640091117,0.04371002132196162,0.0323204996818705
20122,-0.08421052631578947,0.04371002132196162,0.1279205476377511
20195,-0.08421052631578947,0.04371002132196162,0.1279205476377511
20172,-0.08421052631578947,0.04371002132196162,0.1279205476377511
20153,-0.08421052631578947,0.04371002132196162,0.1279205476377511
20070,0.011389521640091117,0.04371002132196162,0.0323204996818705
20041,0.011389521640091117,0.04371002132196162,0.0323204996818705
20206,0.011389521640091117,0.04371002132196162,0.0323204996818705
20194,-0.06,0.04371002132196162,0.10371002132196161
20184,-0.05732484076433121,1.2019230769230769,1.259247917687408
20144,-0.323943661971831,0.6607142857142857,0.9846579476861167
20128,0.3591304347826087,0.6607142857142857,0.301583850931677
20119,-0.20422535211267606,0.8173076923076923,1.0215330444203683
20140,0.3591304347826087,0.6607142857142857,0.301583850931677
20198,0.028169014084507043,0.6607142857142857,0.6325452716297787
20187,-0.10303030303030303,0.6607142857142857,0.7637445887445887
20169,-0.104,0.8173076923076923,0.9213076923076923
20139,-0.16901408450704225,0.6607142857142857,0.829728370221328
20137,-0.2967032967032967,0.8173076923076923,1.114010989010989
20181,-0.0044444444444444444,0.8173076923076923,0.8217521367521368
20138,0.3591304347826087,0.6607142857142857,0.301583850931677
20186,-0.15492957746478872,0.6607142857142857,0.8156438631790744
20115,-0.16901408450704225,0.6607142857142857,0.829728370221328
20188,-0.16901408450704225,0.6607142857142857,0.829728370221328
20106,-0.2535211267605634,0.6607142857142857,0.9142354124748491
20130,-0.2535211267605634,1.2019230769230769,1.4554442036836401
20117,-0.04929577464788732,1.2019230769230769,1.2512188515709641
20189,-0.06593406593406594,0.13848631239935588,0.2044203783334218
20177,-0.06593406593406594,0.13848631239935588,0.2044203783334218
20135,0.1016949152542373,0.28169014084507044,0.17999522559083314
20159,-0.06593406593406594,0.13848631239935588,0.2044203783334218
20131,0.1016949152542373,0.13848631239935588,0.03679139714511859
20104,0.1016949152542373,0.13848631239935588,0.03679139714511859
20103,0.1016949152542373,0.13848631239935588,0.03679139714511859
20180,-0.06593406593406594,0.13848631239935588,0.2044203783334218
20178,-0.06593406593406594,0.13848631239935588,0.2044203783334218
20149,0.1016949152542373,0.13848631239935588,0.03679139714511859
20197,-0.6373626373626373,0.13848631239935588,0.7758489497619931
20175,-0.0641025641025641,0.13848631239935588,0.20258887650191998
20166,-0.06951871657754011,0.13848631239935588,0.208005028976896
20141,-0.03862660944206009,0.13848631239935588,0.17711292184141597
20167,-0.06593406593406594,0.13848631239935588,0.2044203783334218
20158,-0.21232876712328766,0.13848631239935588,0.35081507952264357
20129,-0.06593406593406594,0.13848631239935588,0.2044203783334218
20132,-0.1048951048951049,0.13848631239935588,0.24338141729446078
20101,0.1016949152542373,0.13848631239935588,0.03679139714511859
20176,-0.07878787878787878,0.13848631239935588,0.21727419118723468
20146,-0.06593406593406594,0.13848631239935588,0.2044203783334218
20160,0.1016949152542373,0.13848631239935588,0.03679139714511859
20156,-0.10059171597633136,0.16838279830405814,0.2689745142803895
20112,-0.08571428571428572,0.16838279830405814,0.25409708401834386
20110,-0.0821917808219178,0.16838279830405814,0.2505745791259759
20182,-0.10059171597633136,0.16838279830405814,0.2689745142803895
20143,-0.10059171597633136,0.16838279830405814,0.2689745142803895
20168,-0.10059171597633136,0.16838279830405814,0.2689745142803895
20136,-0.0743801652892562,0.16838279830405814,0.24276296359331434
20317,-0.11764705882352941,-0.11764705882352941,0.0
20118,-0.06593406593406594,-0.06593406593406594,0.0
20108,-0.06164383561643835,-0.06164383561643835,0.0
20113,-0.06790123456790123,-0.06790123456790123,0.0
20307,-0.11764705882352941,-0.11764705882352941,0.0
